"仪器信息控制器"
"设备名称","LiquiSonic Lab"
"编号",36916
"固件版本 V110.",40.354

"仪器信息传感器"
"固件版本 V210.",10.169
"编号",50627
"错误号",0x11030000

"温度T1",18.081
"温度T2",18.029

"产品名称","氯化钾在水中"
"数据组号","38.005"



日期和时间 ,浓度                 - 传感器 1 (50627),第二物理量 - 传感器 1 (50627),温度 - 传感器 1 (50627),声速 - 传感器 1 (50627),错误号 - 传感器 1 (50627),温度T1 - 传感器 1 (50627),温度T2 - 传感器 1 (50627),渡越时间 - 传感器 1 (50627),标准方差 - 传感器 1 (50627),dv/dt - 传感器 1 (50627),dT/dt - 传感器 1 (50627),Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,
2025-01-01 11:05:00,1.50,0.00,31.26,1523.29,0x00000000,31.274,31.246,7329.3,0.536,-0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:05:30,1.50,0.00,31.26,1523.32,0x00000000,31.271,31.247,7329.2,0.394,0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:06:00,1.50,0.00,31.26,1523.34,0x00000000,31.270,31.247,7329.1,0.539,0.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:06:30,1.50,0.00,31.26,1523.31,0x00000000,31.270,31.245,7329.2,0.397,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:07:00,1.50,0.00,31.26,1523.33,0x00000000,31.271,31.244,7329.2,0.384,0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:07:30,1.50,0.00,31.26,1523.32,0x00000000,31.270,31.243,7329.2,0.416,0.2,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:08:00,1.50,0.00,31.26,1523.29,0x00000000,31.269,31.242,7329.3,0.469,-0.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:08:30,1.50,0.00,31.26,1523.34,0x00000000,31.269,31.243,7329.1,0.576,0.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:09:00,1.50,0.00,31.26,1523.28,0x00000000,31.267,31.241,7329.4,0.451,-1.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:09:30,1.50,0.00,31.26,1523.32,0x00000000,31.270,31.244,7329.2,0.506,0.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:10:00,1.50,0.00,31.26,1523.33,0x00000000,31.270,31.243,7329.2,0.503,0.6,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:10:30,1.50,0.00,31.26,1523.29,0x00000000,31.267,31.241,7329.3,0.432,-0.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:11:00,1.50,0.00,31.26,1523.29,0x00000000,31.269,31.241,7329.3,0.444,-0.5,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:11:30,1.50,0.00,31.26,1523.32,0x00000000,31.269,31.241,7329.2,0.438,0.2,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:12:00,1.50,0.00,31.25,1523.31,0x00000000,31.266,31.242,7329.2,0.372,0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:12:30,1.50,0.00,31.25,1523.28,0x00000000,31.264,31.240,7329.4,0.481,-0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:13:00,1.50,0.00,31.26,1523.32,0x00000000,31.268,31.241,7329.2,0.476,0.4,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:13:30,1.50,0.00,31.26,1523.26,0x00000000,31.268,31.241,7329.4,0.457,-1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:14:00,1.50,0.00,31.26,1523.30,0x00000000,31.269,31.240,7329.3,0.449,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:14:30,1.50,0.00,31.25,1523.33,0x00000000,31.266,31.241,7329.2,0.322,0.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:15:00,1.50,0.00,31.26,1523.29,0x00000000,31.268,31.241,7329.3,0.499,-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:15:30,1.50,0.00,31.26,1523.34,0x00000000,31.269,31.241,7329.2,0.461,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:16:00,1.50,0.00,31.26,1523.32,0x00000000,31.268,31.239,7329.2,0.492,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:16:30,1.50,0.00,31.26,1523.27,0x00000000,31.268,31.239,7329.4,0.491,-1.2,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:17:00,1.50,0.00,31.26,1523.32,0x00000000,31.271,31.242,7329.2,0.373,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:17:30,1.50,0.00,31.26,1523.29,0x00000000,31.271,31.243,7329.3,0.434,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:18:00,1.50,0.00,31.26,1523.38,0x00000000,31.268,31.241,7329.0,0.459,2.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:18:30,1.50,0.00,31.26,1523.30,0x00000000,31.270,31.238,7329.3,0.489,-0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:19:00,1.50,0.00,31.26,1523.29,0x00000000,31.268,31.240,7329.3,0.482,-0.5,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:19:30,1.50,0.00,31.25,1523.32,0x00000000,31.266,31.239,7329.2,0.373,0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:20:00,1.50,0.00,31.25,1523.31,0x00000000,31.266,31.238,7329.2,0.540,0.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:20:30,1.50,0.00,31.25,1523.26,0x00000000,31.263,31.237,7329.4,0.526,-1.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:21:00,1.50,0.00,31.25,1523.31,0x00000000,31.262,31.238,7329.3,0.502,0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:21:30,1.50,0.00,31.25,1523.29,0x00000000,31.261,31.237,7329.3,0.508,-0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:22:00,1.50,0.00,31.25,1523.30,0x00000000,31.259,31.230,7329.3,0.555,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:22:30,1.50,0.00,31.25,1523.30,0x00000000,31.259,31.235,7329.3,0.469,-0.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:23:00,1.50,0.00,31.25,1523.29,0x00000000,31.260,31.234,7329.3,0.519,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:23:30,1.50,0.00,31.25,1523.29,0x00000000,31.261,31.238,7329.3,0.353,-0.4,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:24:00,1.50,0.00,31.25,1523.29,0x00000000,31.260,31.233,7329.3,0.367,-0.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:24:30,1.50,0.00,31.25,1523.27,0x00000000,31.261,31.234,7329.4,0.468,-0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:25:00,1.50,0.00,31.25,1523.28,0x00000000,31.260,31.234,7329.4,0.473,-0.5,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:25:30,1.50,0.00,31.25,1523.30,0x00000000,31.260,31.234,7329.3,0.356,0.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:26:00,1.50,0.00,31.25,1523.31,0x00000000,31.259,31.233,7329.2,0.478,0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:26:30,1.50,0.00,31.25,1523.31,0x00000000,31.262,31.235,7329.2,0.480,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:27:00,1.51,0.00,31.25,1523.29,0x00000000,31.262,31.235,7329.3,0.420,-0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:27:30,1.50,0.00,31.25,1523.30,0x00000000,31.266,31.235,7329.3,0.365,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:28:00,1.50,0.00,31.25,1523.35,0x00000000,31.267,31.237,7329.1,0.426,1.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:28:30,1.50,0.00,31.25,1523.33,0x00000000,31.265,31.237,7329.2,0.496,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:29:00,1.50,0.00,31.25,1523.32,0x00000000,31.264,31.237,7329.2,0.388,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:29:30,1.50,0.00,31.25,1523.31,0x00000000,31.267,31.234,7329.2,0.409,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:30:00,1.50,0.00,31.25,1523.31,0x00000000,31.266,31.236,7329.3,0.535,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:30:30,1.50,0.00,31.25,1523.33,0x00000000,31.266,31.236,7329.2,0.532,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:31:00,1.50,0.00,31.25,1523.29,0x00000000,31.266,31.237,7329.3,0.424,-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:31:30,1.50,0.00,31.25,1523.28,0x00000000,31.265,31.237,7329.4,0.514,-0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:32:00,1.50,0.00,31.25,1523.31,0x00000000,31.266,31.239,7329.3,0.446,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:32:30,1.50,0.00,31.25,1523.32,0x00000000,31.263,31.236,7329.2,0.559,0.6,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:33:00,1.50,0.00,31.25,1523.34,0x00000000,31.266,31.236,7329.1,0.346,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:33:30,1.50,0.00,31.26,1523.31,0x00000000,31.269,31.237,7329.2,0.427,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:34:00,1.50,0.00,31.25,1523.28,0x00000000,31.266,31.236,7329.4,0.457,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:34:30,1.50,0.00,31.25,1523.31,0x00000000,31.265,31.238,7329.3,0.380,0.2,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:35:00,1.50,0.00,31.25,1523.28,0x00000000,31.262,31.234,7329.4,0.531,-0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:35:30,1.50,0.00,31.25,1523.27,0x00000000,31.260,31.233,7329.4,0.404,-0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:36:00,1.50,0.00,31.25,1523.29,0x00000000,31.264,31.234,7329.3,0.586,-0.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:36:30,1.50,0.00,31.25,1523.27,0x00000000,31.260,31.236,7329.4,0.426,-0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:37:00,1.50,0.00,31.25,1523.27,0x00000000,31.262,31.235,7329.4,0.479,-1.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:37:30,1.50,0.00,31.25,1523.31,0x00000000,31.261,31.234,7329.2,0.444,0.4,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:38:00,1.50,0.00,31.25,1523.27,0x00000000,31.258,31.233,7329.4,0.469,-0.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:38:30,1.50,0.00,31.25,1523.28,0x00000000,31.260,31.231,7329.4,0.559,-0.5,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:39:00,1.50,0.00,31.25,1523.28,0x00000000,31.258,31.231,7329.4,0.586,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:39:30,1.50,0.00,31.25,1523.31,0x00000000,31.259,31.229,7329.3,0.488,0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:40:00,1.50,0.00,31.25,1523.30,0x00000000,31.260,31.232,7329.3,0.381,0.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:40:30,1.50,0.00,31.25,1523.29,0x00000000,31.260,31.230,7329.3,0.472,0.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:41:00,1.50,0.00,31.25,1523.31,0x00000000,31.257,31.229,7329.2,0.369,0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:41:30,1.50,0.00,31.25,1523.30,0x00000000,31.259,31.231,7329.3,0.448,0.6,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:42:00,1.50,0.00,31.24,1523.28,0x00000000,31.256,31.230,7329.4,0.438,-0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:42:30,1.50,0.00,31.24,1523.28,0x00000000,31.256,31.230,7329.4,0.442,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:43:00,1.50,0.00,31.24,1523.31,0x00000000,31.256,31.228,7329.3,0.468,0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:43:30,1.50,0.00,31.25,1523.27,0x00000000,31.259,31.230,7329.4,0.381,-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:44:00,1.50,0.00,31.25,1523.27,0x00000000,31.258,31.229,7329.4,0.387,-0.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:44:30,1.50,0.00,31.24,1523.27,0x00000000,31.253,31.225,7329.4,0.470,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:45:00,1.50,0.00,31.24,1523.27,0x00000000,31.251,31.225,7329.4,0.450,-0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:45:30,1.50,0.00,31.24,1523.29,0x00000000,31.253,31.228,7329.3,0.446,0.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:46:00,1.50,0.00,31.24,1523.27,0x00000000,31.249,31.225,7329.4,0.435,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:46:30,1.50,0.00,31.24,1523.27,0x00000000,31.249,31.227,7329.4,0.485,-0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:47:00,1.50,0.00,31.24,1523.25,0x00000000,31.252,31.227,7329.5,0.473,-0.6,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:47:30,1.50,0.00,31.24,1523.25,0x00000000,31.255,31.223,7329.5,0.489,-0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:48:00,1.50,0.00,31.24,1523.26,0x00000000,31.251,31.223,7329.4,0.504,-0.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:48:30,1.50,0.00,31.24,1523.28,0x00000000,31.249,31.220,7329.4,0.453,0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:49:00,1.50,0.00,31.24,1523.24,0x00000000,31.250,31.220,7329.5,0.443,-0.8,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:49:30,1.50,0.00,31.24,1523.24,0x00000000,31.249,31.221,7329.5,0.471,-1.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:50:00,1.50,0.00,31.24,1523.29,0x00000000,31.248,31.223,7329.3,0.452,0.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:50:30,1.50,0.00,31.24,1523.25,0x00000000,31.249,31.220,7329.5,0.416,-0.6,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:51:00,1.50,0.00,31.24,1523.28,0x00000000,31.249,31.222,7329.4,0.456,0.4,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:51:30,1.50,0.00,31.23,1523.26,0x00000000,31.247,31.218,7329.4,0.515,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:52:00,1.50,0.00,31.23,1523.26,0x00000000,31.246,31.219,7329.5,0.412,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:52:30,1.50,0.00,31.23,1523.26,0x00000000,31.246,31.220,7329.5,0.562,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:53:00,1.50,0.00,31.23,1523.25,0x00000000,31.246,31.218,7329.5,0.556,-0.5,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:53:30,1.50,0.00,31.23,1523.23,0x00000000,31.244,31.217,7329.6,0.460,-1.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:54:00,1.50,0.00,31.23,1523.26,0x00000000,31.244,31.216,7329.4,0.509,0.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:54:30,1.50,0.00,31.23,1523.26,0x00000000,31.244,31.217,7329.4,0.406,0.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:55:00,1.50,0.00,31.23,1523.26,0x00000000,31.243,31.219,7329.4,0.422,-0.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:55:30,1.50,0.00,31.23,1523.24,0x00000000,31.242,31.215,7329.5,0.438,-0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:56:00,1.50,0.00,31.23,1523.24,0x00000000,31.242,31.216,7329.5,0.502,-0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:56:30,1.50,0.00,31.23,1523.28,0x00000000,31.244,31.215,7329.4,0.407,0.6,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:57:00,1.50,0.00,31.23,1523.24,0x00000000,31.243,31.216,7329.5,0.514,-0.5,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:57:30,1.50,0.00,31.23,1523.27,0x00000000,31.244,31.218,7329.4,0.441,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:58:00,1.50,0.00,31.23,1523.23,0x00000000,31.244,31.217,7329.5,0.462,-0.7,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:58:30,1.50,0.00,31.23,1523.27,0x00000000,31.243,31.216,7329.4,0.456,0.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:59:00,1.50,0.00,31.23,1523.26,0x00000000,31.241,31.216,7329.5,0.386,0.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 11:59:30,1.50,0.00,31.23,1523.25,0x00000000,31.239,31.216,7329.5,0.509,-0.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 12:00:00,1.50,0.00,31.23,1523.25,0x00000000,31.240,31.214,7329.5,0.513,0.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 12:00:30,1.50,0.00,31.23,1523.25,0x00000000,31.241,31.214,7329.5,0.485,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 12:01:00,1.50,0.00,31.23,1523.26,0x00000000,31.239,31.212,7329.4,0.467,0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 12:01:30,1.50,0.00,31.23,1523.24,0x00000000,31.241,31.215,7329.5,0.438,-0.2,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01 12:02:00,1.50,0.00,31.23,1523.28,0x00000000,31.243,31.213,7329.4,0.450,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
